date,close
06/05/2021,10.25
08/02/2021,8.40
06/11/2020,7.70
06/08/2020,6.82
06/05/2020,7.50
06/02/2020,7.90
06/11/2019,7.88
06/08/2019,8.80
06/05/2019,9.85
11/02/2019,9.89
06/11/2018,13.00
06/08/2018,12.90
07/05/2018,13.50
06/02/2018,20.40
06/11/2017,19.30
07/08/2017,21.20
08/05/2017,16.00
06/02/2017,20.40
07/11/2016,27.20
08/08/2016,29.00
06/05/2016,29.30
15/02/2016,28.00
06/11/2015,26.30
06/08/2015,23.90
06/05/2015,23.00
06/02/2015,16.80
06/11/2014,17.40
06/08/2014,13.40
06/05/2014,13.40
06/02/2014,19.30
06/11/2013,14.80
06/08/2013,14.40
06/05/2013,16.10
06/02/2013,13.90
06/11/2012,12.10
06/08/2012,10.00
07/05/2012,11.40
06/02/2012,8.50
07/11/2011,9.60
08/08/2011,8.70
06/05/2011,9.60
08/02/2011,14.10
08/11/2010,15.10
06/08/2010,20.70
06/05/2010,20.80
08/02/2010,16.50
06/11/2009,25.20
