date,close
06/05/2021,19.75
08/02/2021,21.20
06/11/2020,16.70
06/08/2020,14.35
06/05/2020,17.35
06/02/2020,19.90
06/11/2019,19.10
06/08/2019,20.15
06/05/2019,20.20
11/02/2019,17.60
06/11/2018,13.00
06/08/2018,13.00
07/05/2018,12.90
06/02/2018,15.20
06/11/2017,11.00
07/08/2017,14.80
08/05/2017,16.50
06/02/2017,17.00
07/11/2016,22.45
08/08/2016,31.90
06/05/2016,31.00
15/02/2016,28.10
06/11/2015,28.90
06/08/2015,25.50
06/05/2015,27.90
06/02/2015,32.50
06/11/2014,36.50
06/08/2014,21.50
06/05/2014,21.10
06/02/2014,23.50
06/11/2013,18.90
06/08/2013,18.50
06/05/2013,19.80
06/02/2013,16.30
06/11/2012,12.70
06/08/2012,16.10
07/05/2012,19.50
06/02/2012,7.00
07/11/2011,10.40
08/08/2011,13.40
06/05/2011,21.70
08/02/2011,29.50
08/11/2010,20.20
06/08/2010,35.30
06/05/2010,67.00
08/02/2010,61.00
06/11/2009,72.00
