date,close
06/05/2021,16.35
08/02/2021,6.75
06/11/2020,4.05
06/08/2020,3.24
06/05/2020,2.90
06/02/2020,3.46
06/11/2019,3.99
06/08/2019,4.60
06/05/2019,5.20
11/02/2019,4.86
06/11/2018,6.23
06/08/2018,7.40
07/05/2018,10.20
06/02/2018,10.50
06/11/2017,10.60
07/08/2017,11.20
08/05/2017,12.60
06/02/2017,13.85
07/11/2016,10.25
08/08/2016,10.50
06/05/2016,10.50
15/02/2016,3.50
06/11/2015,5.10
06/08/2015,5.90
06/05/2015,5.80
06/02/2015,7.20
06/11/2014,9.00
06/08/2014,9.10
06/05/2014,8.50
06/02/2014,7.90
06/11/2013,8.00
06/08/2013,6.20
06/05/2013,5.40
06/02/2013,5.60
06/11/2012,4.90
06/08/2012,5.60
07/05/2012,8.40
06/02/2012,5.20
07/11/2011,6.00
08/08/2011,6.90
06/05/2011,7.90
08/02/2011,12.20
08/11/2010,13.10
06/08/2010,17.40
06/05/2010,30.40
