date,close
06/05/2021,6.36
08/02/2021,5.72
06/11/2020,8.06
06/08/2020,3.79
06/05/2020,3.30
06/02/2020,3.43
06/11/2019,3.90
06/08/2019,3.91
06/05/2019,3.89
11/02/2019,3.88
06/11/2018,3.04
06/08/2018,1.90
07/05/2018,2.18
06/02/2018,1.95
06/11/2017,1.74
07/08/2017,2.40
08/05/2017,1.22
06/02/2017,1.41
07/11/2016,1.29
08/08/2016,1.80
06/05/2016,3.00
15/02/2016,3.30
06/11/2015,2.60
06/08/2015,2.50
06/05/2015,3.40
06/02/2015,5.20
06/11/2014,9.30
06/08/2014,11.00
06/05/2014,10.00
06/02/2014,11.20
06/11/2013,11.30
06/08/2013,9.50
06/05/2013,11.30
06/02/2013,15.10
06/11/2012,7.70
06/08/2012,13.60
07/05/2012,16.60
06/02/2012,9.00
07/11/2011,11.20
08/08/2011,11.20
06/05/2011,18.10
08/02/2011,25.00
08/11/2010,25.00
06/08/2010,39.10
06/05/2010,36.90
