date,close
06/05/2021,20.10
08/02/2021,20.30
06/11/2020,11.00
06/08/2020,10.20
06/05/2020,9.71
06/02/2020,13.35
06/11/2019,16.80
06/08/2019,15.50
06/05/2019,18.55
11/02/2019,16.65
06/11/2018,16.65
06/08/2018,14.80
07/05/2018,15.45
06/02/2018,22.95
06/11/2017,16.10
07/08/2017,15.90
08/05/2017,16.30
06/02/2017,21.40
07/11/2016,23.80
08/08/2016,25.30
06/05/2016,24.30
15/02/2016,21.80
06/11/2015,35.70
06/08/2015,43.30
06/05/2015,56.50
06/02/2015,60.00
06/11/2014,94.00
06/08/2014,100.00
06/05/2014,81.50
06/02/2014,69.00
06/11/2013,67.50
06/08/2013,51.50
06/05/2013,40.70
06/02/2013,43.00
06/11/2012,35.00
06/08/2012,33.80
07/05/2012,43.80
06/02/2012,38.10
07/11/2011,36.90
08/08/2011,38.80
06/05/2011,51.50
08/02/2011,58.00
08/11/2010,51.50
06/08/2010,43.80
06/05/2010,55.00
08/02/2010,56.50
06/11/2009,83.50
06/08/2009,79.00
06/05/2009,71.50
06/02/2009,68.00
06/11/2008,84.00
06/08/2008,94.50
06/05/2008,117.00
12/02/2008,144.00
