date,close
06/05/2021,28.75
08/02/2021,29.90
06/11/2020,26.15
06/08/2020,27.40
06/05/2020,30.10
06/02/2020,34.20
06/11/2019,37.30
06/08/2019,31.60
06/05/2019,37.90
11/02/2019,37.50
06/11/2018,38.50
06/08/2018,37.05
07/05/2018,38.70
06/02/2018,37.90
06/11/2017,36.10
07/08/2017,46.20
08/05/2017,45.50
06/02/2017,39.70
07/11/2016,44.50
08/08/2016,44.80
06/05/2016,46.90
15/02/2016,35.80
06/11/2015,46.50
06/08/2015,36.00
06/05/2015,29.00
06/02/2015,29.70
06/11/2014,34.60
06/08/2014,36.50
06/05/2014,43.00
06/02/2014,48.50
06/11/2013,31.90
06/08/2013,29.00
06/05/2013,29.70
06/02/2013,34.40
06/11/2012,27.70
06/08/2012,38.00
07/05/2012,37.00
06/02/2012,32.00
07/11/2011,34.80
06/05/2011,36.90
08/02/2011,39.30
08/11/2010,34.80
06/08/2010,38.70
06/05/2010,48.00
08/02/2010,52.00
