date,close
06/05/2021,14.80
08/02/2021,14.20
06/11/2020,12.65
06/08/2020,12.50
06/05/2020,14.00
06/02/2020,13.20
06/11/2019,13.95
06/08/2019,14.60
07/05/2019,15.40
12/02/2019,16.90
06/11/2018,16.00
07/08/2018,16.70
08/05/2018,15.80
06/02/2018,17.00
07/11/2017,15.85
08/08/2017,17.40
08/05/2017,15.60
07/02/2017,16.00
08/11/2016,17.90
08/08/2016,21.00
06/05/2016,16.40
15/02/2016,15.50
06/11/2015,14.00
06/08/2015,18.00
06/05/2015,18.90
06/02/2015,18.00
06/11/2014,18.40
06/08/2014,18.00
06/05/2014,18.40
07/02/2014,17.00
06/11/2013,14.50
06/08/2013,13.10
07/05/2013,14.90
06/02/2013,13.50
06/11/2012,11.50
07/08/2012,13.90
08/05/2012,15.30
07/02/2012,7.40
08/11/2011,8.20
08/08/2011,9.50
06/05/2011,10.50
09/02/2011,14.50
08/11/2010,15.10
06/08/2010,32.50
06/05/2010,19.90
08/02/2010,17.70
06/11/2009,24.20
06/08/2009,15.30
06/05/2009,9.90
06/02/2009,8.50
06/11/2008,10.90
06/08/2008,12.30
06/05/2008,18.20
13/02/2008,37.00
