date,close
06/05/2021,20.60
08/02/2021,19.60
06/11/2020,19.20
06/08/2020,18.00
06/05/2020,24.20
06/02/2020,26.50
06/11/2019,26.00
06/08/2019,24.00
07/05/2019,22.80
12/02/2019,25.90
06/11/2018,24.50
07/08/2018,32.00
08/05/2018,29.00
06/02/2018,42.30
07/11/2017,32.00
08/08/2017,35.25
08/05/2017,39.50
07/02/2017,42.00
08/11/2016,35.00
08/08/2016,28.90
06/05/2016,22.50
15/02/2016,15.50
06/11/2015,23.00
06/08/2015,21.30
06/05/2015,16.00
06/02/2015,13.80
06/11/2014,14.00
06/08/2014,11.00
06/05/2014,10.90
07/02/2014,12.50
06/11/2013,10.20
06/08/2013,9.00
07/05/2013,9.30
06/02/2013,7.70
06/11/2012,6.40
07/08/2012,7.60
08/05/2012,10.10
07/02/2012,7.00
08/11/2011,5.90
