date,close
06/05/2021,4.55
08/02/2021,3.95
06/11/2020,3.70
06/08/2020,2.50
06/05/2020,2.50
06/02/2020,3.44
06/11/2019,3.56
06/08/2019,2.88
07/05/2019,3.20
12/02/2019,3.43
06/11/2018,3.59
07/08/2018,3.65
08/05/2018,4.00
06/02/2018,4.24
07/11/2017,4.90
08/08/2017,4.53
08/05/2017,4.50
07/02/2017,4.60
08/11/2016,5.00
08/08/2016,4.50
06/05/2016,4.30
15/02/2016,4.40
06/11/2015,4.00
06/08/2015,4.30
06/05/2015,4.30
06/02/2015,4.50
06/11/2014,4.60
06/08/2014,4.50
06/05/2014,4.50
07/02/2014,3.90
06/11/2013,3.50
06/08/2013,2.80
07/05/2013,3.10
06/02/2013,3.90
06/11/2012,4.10
07/08/2012,6.10
08/05/2012,6.70
07/02/2012,4.50
08/11/2011,5.20
08/08/2011,4.90
06/05/2011,7.80
09/02/2011,12.50
08/11/2010,15.00
06/08/2010,35.00
06/05/2010,28.30
08/02/2010,11.90
06/11/2009,13.30
06/08/2009,10.60
06/05/2009,7.40
06/02/2009,6.40
06/11/2008,8.70
06/08/2008,8.30
06/05/2008,13.70
-1.0,-1.0
